time,STATUS_WORD_1,Q_FUEL_LEAK,Q_STEP_FUEL_LEAK,SRWF54A,SRWF54B,SRWF54C,SRWF56A,SRWF56C,WF,SRWF56G,SRWF56I,SRWF56K,SYNC,WF_FUEL_LEAK,WF_POS_REF_COMP,WF_PPH,WF_PPH_DELTA,WF_PPH_EST,WF_Q_LEAK,WF_STEP_CNT,WF_STEP_MAX,WF_STEP_MIN,WF_STEP_PPH,WF_STEP_PPH_MOD,WF_STEP_REF_AVG,WF_STEP_REF_COMP,WF_STEP_REF_LIM,WF_STEP_REF_MOD,WF_STEP_REF_UNLIM,WF_STEP_UNCMP_REF,WF_TF_ERR,WF_BASE_CIS,WF_Q_MP,NG,PS3,TFUEL,WF_FSV_LAG,WF_NG_REC,WF_SG_REC,WF_TF_GAIN,WF_TF_GN,WF_TF_LAG,WF_TF_LEAD,WF_TF_LLR,WF_FMU_DP,WF_TF_PMETER,WF_TF_DPFSV,WF_TF_FMU_DP,WF_TF_PBOOST,WF_STEP_FMU_PPH,WF_POS_REF,WF_STEP_COMP_PPH,WF_PPH_EST_L,CMODE,LOCAL_HEALTH,IN_CONTROL,WF_PPH_MIN,WF_PPH_MAX,
14.326636,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-0.5,0,3.11870351779018E-38,2.00238151696125E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4914627075195,60.6225814819336,1.27000006614253E-04,41.9914627075195,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.338556,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-0.5,0,3.12207055774026E-38,2.00238151696125E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4992122650146,60.6225814819336,1.27000006614253E-04,41.9992141723633,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.350571,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-0.5,0,3.10706685508274E-38,2.01156506657705E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.5144729614258,60.6796073913574,1.27000006614253E-04,42.0144729614258,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.362572,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0,0,3.11043529633128E-38,2.01156506657705E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4587707519531,60.6198616027832,1.27000006614253E-04,41.9587707519531,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.374591,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-1,0,3.11379112589365E-38,2.01156506657705E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4688682556152,60.547290802002,1.27000006614253E-04,41.9688720703125,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.386565,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0.5,0,4.57517732706142E-19,4.57514837573998E-19,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.5204257965088,60.5727882385254,1.27000006614253E-04,42.0204238891602,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.398567,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0.5,0,3.12052184267749E-38,2.01156506657705E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4660835266113,60.5727882385254,1.27000006614253E-04,41.9660797119141,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.410582,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-0.5,0,3.10552234391536E-38,2.02074861619285E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4638271331787,60.5727882385254,1.27000006614253E-04,41.9638290405273,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.422597,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-0.5,0,4.57517732706142E-19,4.57514837573998E-19,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4394226074219,60.67529296875,1.27000006614253E-04,41.9394226074219,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.434583,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-0.5,0,3.11224100953241E-38,2.02074861619285E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4728517532349,60.67529296875,1.27000006614253E-04,41.9728546142578,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.446570,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-1,0,3.11560804948249E-38,2.02074861619285E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4927024841309,60.8047943115234,1.27000006614253E-04,41.9927062988281,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.458584,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0.5,0,-999,-999,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.468282699585,60.8047943115234,1.27000006614253E-04,41.9682846069336,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.470596,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0.5,0,3.12233063873524E-38,2.02074861619285E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4550628662109,60.8437614440918,1.27000006614253E-04,41.9550628662109,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.482571,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0.5,0,3.10733254127157E-38,2.02993216580864E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4833755493164,60.8437614440918,1.27000006614253E-04,41.9833755493164,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.494591,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-0.5,0,3.11069229446964E-38,2.02993216580864E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4672870635986,60.8265342712402,1.27000006614253E-04,41.96728515625,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.506580,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0,0,3.11406297779573E-38,2.02993216580864E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4655361175537,60.8265342712402,1.27000006614253E-04,41.9655380249023,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.518607,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0.5,0,3.11741992839686E-38,2.02993216580864E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4739379882813,60.7090110778809,1.27000006614253E-04,41.9739379882813,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.530585,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0,0,-999,-999,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4782638549805,60.7090110778809,1.27000006614253E-04,41.9782638549805,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.542573,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0.5,0,3.1057799025731E-38,2.03911571542444E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4524965286255,60.7090110778809,1.27000006614253E-04,41.9524993896484,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.554588,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-0.5,0,3.10913909525178E-38,2.03911571542444E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4311189651489,60.6363754272461,1.27000006614253E-04,41.9311218261719,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.566575,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0,0,3.11250753650033E-38,2.03911571542444E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4123134613037,60.6363754272461,1.27000006614253E-04,41.9123153686523,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.578593,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0,0,3.1158670094387E-38,2.03911571542444E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4327926635742,60.6363754272461,1.27000006614253E-04,41.9327926635742,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.590580,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-1,0,3.11923068627246E-38,2.03911571542444E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4119024276733,60.6363754272461,1.27000006614253E-04,41.9119033813477,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.602582,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0,0,3.10422670335524E-38,2.04829926504024E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4201898574829,60.5934982299805,1.27000006614253E-04,41.9201889038086,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.614582,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0,0,4.57517732706142E-19,4.57514837573998E-19,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4253597259521,60.5934982299805,1.27000006614253E-04,41.9253616333008,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.626573,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-0.5,0,3.11095489780185E-38,2.04829926504024E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4324197769165,60.5934982299805,1.27000006614253E-04,41.9324188232422,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.638588,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0.5,0,3.11432221801163E-38,2.04829926504024E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.457103729248,60.6011695861816,1.27000006614253E-04,41.9571075439453,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.650604,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0,0,4.57517732706142E-19,4.57514837573998E-19,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4618396759033,60.6011695861816,1.27000006614253E-04,41.9618377685547,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.662576,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-0.5,0,3.12105265453578E-38,2.04829926504024E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.4118576049805,60.6011695861816,1.27000006614253E-04,41.9118576049805,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.674620,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-1,0,3.10604530850224E-38,2.05748281465604E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.334789276123,60.6361923217773,1.27000006614253E-04,41.8347930908203,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.686606,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0,0,2.52166461252179E-38,2.05969798726845E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.3705167770386,60.6361923217773,1.27000006614253E-04,41.8705139160156,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.698594,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0.5,0,3.11276845827438E-38,2.05748281465604E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.3449211120605,60.6361923217773,1.27000006614253E-04,41.8449249267578,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.710596,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-1,0,-999,-999,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.3210315704346,60.6767349243164,1.27000006614253E-04,41.8210296630859,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.722596,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0,0,3.11949609220161E-38,2.05748281465604E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.3484010696411,60.6696166992188,1.27000006614253E-04,41.8484039306641,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.734601,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0.5,0,3.10449238954408E-38,2.06666636427184E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.3326034545898,60.6696166992188,1.27000006614253E-04,41.8326034545898,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.746602,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,-1,0,3.10785298352122E-38,2.06666636427184E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.3361043930054,60.6696166992188,1.27000006614253E-04,41.8361053466797,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.758593,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0,0,3.11122058399069E-38,2.06666636427184E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.3401908874512,60.5697021484375,1.27000006614253E-04,41.8401947021484,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
14.770609,0.444917112588882,1000,0,-4.61232137680054,25.4759407043457,1019.01696777344,1016.60369873047,-0.445117354393005,-0.445230424404144,-0.445180594921112,2.40609027959906E-38,0,0.5,0,3.11458370030507E-38,2.06666636427184E-38,0,5.30774239450693E-03,-47.4197959899902,16099,0,1100,-100,0,-47.391731262207,0,1025.47595214844,0,0,-35.9900016784668,0,0,0,14.3176107406616,60.5697021484375,1.27000006614253E-04,41.8176116943359,0.063000001013279,999.999938964844,-0.444791495800018,9.38807521015406E-03,52.5,30,30,4.00000018998981E-03,2.00000014156103E-02,5,66.9960098266602,-10,5.87897843022028E-38,9.18354961579912E-41,0,-47.4197959899902,0,0,0,0,41.9960098266602,
